106,100,Буянин Иван,Зуев Вадим,3:0,1,11
106,115,Буянин Иван,Хельстром Томас,3:0,1,27
106,33,Буянин Иван,Накани Иракли,3:0,1,22
100,115,Зуев Вадим,Хельстром Томас,3:0,11,27
100,33,Зуев Вадим,Накани Иракли,3:0,11,22
115,33,Хельстром Томас,Накани Иракли,0:3,27,22
95,83,Пименов Дмитрий,Клюев Артем,3:0,2,14
95,12,Пименов Дмитрий,Веселов Василий,3:0,2,18
95,57,Пименов Дмитрий,Duchnowski Tomasz,3:0,2,19
83,12,Клюев Артем,Веселов Василий,3:0,14,18
83,57,Клюев Артем,Duchnowski Tomasz,3:0,14,19
12,57,Веселов Василий,Duchnowski Tomasz,3:0,18,19
62,69,Шевкун Константин,Наседкин Яков,3:0,5,17
62,110,Шевкун Константин,Данилова Дина,3:0,5,8
62,109,Шевкун Константин,Биорк Миша,3:0,5,23
69,110,Наседкин Яков,Данилова Дина,1:3,17,8
69,109,Наседкин Яков,Биорк Миша,3:0,17,23
110,109,Данилова Дина,Биорк Миша,3:0,8,23
105,25,Дегтярёв Илья,Бондаренко Евгений,3:0,3,12
105,116,Дегтярёв Илья,Меликов Давид,3:0,3,20
25,116,Бондаренко Евгений,Меликов Давид,3:0,12,20
88,81,Богатырев Владислав,Скотенков Роман,3:0,7,15
88,111,Богатырев Владислав,Н Михаил,3:0,7,21
81,111,Скотенков Роман,Н Михаил,3:1,15,21
107,108,Помыткин Евгений,Иванов Сергей,1:3,10,4
107,103,Помыткин Евгений,Жиров Александр,3:0,10,26
108,103,Иванов Сергей,Жиров Александр,3:0,4,26
8,1,Фролов Андрей,Тарасевич Сергей,3:1,9,13
8,112,Фролов Андрей,Вершинин Александр,3:0,9,25
1,112,Тарасевич Сергей,Вершинин Александр,3:0,13,25
6,113,Полоз Андрей,Борисов Дмитрий,3:0,6,16
6,114,Полоз Андрей,Рыбаков Григорий,3:0,6,24
113,114,Борисов Дмитрий,Рыбаков Григорий,3:0,16,24
106,83,Буянин Иван,Клюев Артем,3:0,1,14
88,107,Богатырев Владислав,Помыткин Евгений,3:0,7,10
62,25,Шевкун Константин,Бондаренко Евгений,3:0,5,12
8,113,Фролов Андрей,Борисов Дмитрий,3:0,9,16
105,110,Дегтярёв Илья,Данилова Дина,0:3,3,8
6,1,Полоз Андрей,Тарасевич Сергей,3:2,6,13
95,100,Пименов Дмитрий,Зуев Вадим,3:0,2,11
108,81,Иванов Сергей,Скотенков Роман,3:0,4,15
106,88,Буянин Иван,Богатырев Владислав,3:0,1,7
62,8,Шевкун Константин,Фролов Андрей,3:2,5,9
110,6,Данилова Дина,Полоз Андрей,1:3,8,6
95,108,Пименов Дмитрий,Иванов Сергей,3:1,2,4
106,62,Буянин Иван,Шевкун Константин,3:0,1,5
6,95,Полоз Андрей,Пименов Дмитрий,0:3,6,2
106,95,Буянин Иван,Пименов Дмитрий,3:2,1,2
107,83,Помыткин Евгений,Клюев Артем,3:2,10,14
25,113,Бондаренко Евгений,Борисов Дмитрий,3:0,12,16
105,1,Дегтярёв Илья,Тарасевич Сергей,3:1,3,13
100,81,Зуев Вадим,Скотенков Роман,3:0,11,15
108,107,Иванов Сергей,Помыткин Евгений,3:0,4,10
25,110,Бондаренко Евгений,Данилова Дина,0:3,12,8
8,105,Фролов Андрей,Дегтярёв Илья,1:3,9,3
100,88,Зуев Вадим,Богатырев Владислав,1:3,11,7
110,108,Данилова Дина,Иванов Сергей,0:3,8,4
88,105,Богатырев Владислав,Дегтярёв Илья,0:3,7,3
62,108,Шевкун Константин,Иванов Сергей,1:3,5,4
6,105,Полоз Андрей,Дегтярёв Илья,0:3,6,3
108,105,Иванов Сергей,Дегтярёв Илья,0:3,4,3
113,83,Борисов Дмитрий,Клюев Артем,1:3,16,14
81,1,Скотенков Роман,Тарасевич Сергей,1:3,15,13
83,1,Клюев Артем,Тарасевич Сергей,2:3,14,13
113,81,Борисов Дмитрий,Скотенков Роман,1:3,16,15
107,25,Помыткин Евгений,Бондаренко Евгений,3:0,10,12
100,8,Зуев Вадим,Фролов Андрей,1:3,11,9
62,6,Шевкун Константин,Полоз Андрей,3:2,5,6
110,88,Данилова Дина,Богатырев Владислав,1:3,8,7
25,100,Бондаренко Евгений,Зуев Вадим,0:3,12,11
33,57,Накани Иракли,Duchnowski Tomasz,2:3,22,19
116,109,Меликов Давид,Биорк Миша,3:0,20,23
12,115,Веселов Василий,Хельстром Томас,3:0,18,27
57,111,Duchnowski Tomasz,Н Михаил,3:1,19,21
69,112,Наседкин Яков,Вершинин Александр,3:0,17,25
116,114,Меликов Давид,Рыбаков Григорий,3:0,20,24
12,103,Веселов Василий,Жиров Александр,3:0,18,26
57,69,Duchnowski Tomasz,Наседкин Яков,1:3,19,17
116,12,Меликов Давид,Веселов Василий,1:3,20,18
69,12,Наседкин Яков,Веселов Василий,3:0,17,18
33,103,Накани Иракли,Жиров Александр,3:0,22,26
109,112,Биорк Миша,Вершинин Александр,3:2,23,25
115,111,Хельстром Томас,Н Михаил,0:3,27,21
33,114,Накани Иракли,Рыбаков Григорий,3:0,22,24
109,111,Биорк Миша,Н Михаил,1:3,23,21
33,57,Накани Иракли,Duchnowski Tomasz,2:3,22,19
116,111,Меликов Давид,Н Михаил,3:1,20,21
116,57,Меликов Давид,Duchnowski Tomasz,2:3,20,19
115,112,Хельстром Томас,Вершинин Александр,0:3,27,25
111,33,Н Михаил,Накани Иракли,3:0,21,22
114,109,Рыбаков Григорий,Биорк Миша,0:3,24,23
103,112,Жиров Александр,Вершинин Александр,2:3,26,25
