107,1,Помыткин Евгений,Тарасевич Сергей,3:0,1,2
107,131,Помыткин Евгений,Амирханов Эльнур,3:0,1,3
1,131,Тарасевич Сергей,Амирханов Эльнур,3:1,2,3
107,127,Помыткин Евгений,Мельников Павел,3:1,1,4
1,127,Тарасевич Сергей,Мельников Павел,3:2,2,4
131,127,Амирханов Эльнур,Мельников Павел,0:3,3,4
124,136,Горбадей Никита,Кузьмин Игорь,3:0,5,6
124,132,Горбадей Никита,Михайлов Антон,3:0,5,7
136,132,Кузьмин Игорь,Михайлов Антон,3:0,6,7
124,12,Горбадей Никита,Веселов Василий,3:0,5,8
136,12,Кузьмин Игорь,Веселов Василий,3:0,6,8
132,12,Михайлов Антон,Веселов Василий,0:3,7,8
125,137,Матвеев Василий,Горбадей Михаил,3:0,9,10
125,25,Матвеев Василий,Бондаренко Евгений,3:0,9,11
137,25,Горбадей Михаил,Бондаренко Евгений,1:3,10,11
125,115,Матвеев Василий,Хельстром Томас,3:0,9,12
137,115,Горбадей Михаил,Хельстром Томас,3:1,10,12
25,115,Бондаренко Евгений,Хельстром Томас,3:0,11,12
26,78,Скрибник Евгений,Аккерер Алекс,3:1,13,14
26,72,Скрибник Евгений,Лазебник Адам,0:3,13,15
78,72,Аккерер Алекс,Лазебник Адам,3:1,14,15
26,51,Скрибник Евгений,Михалицин Вячелав,3:0,13,16
78,51,Аккерер Алекс,Михалицин Вячелав,3:0,14,16
72,51,Лазебник Адам,Михалицин Вячелав,3:0,15,16
107,132,Помыткин Евгений,Михайлов Антон,3:0,1,7
78,137,Аккерер Алекс,Горбадей Михаил,3:2,14,10
136,127,Кузьмин Игорь,Мельников Павел,3:2,6,4
125,51,Матвеев Василий,Михалицин Вячелав,3:0,9,16
124,131,Горбадей Никита,Амирханов Эльнур,3:0,5,3
25,26,Бондаренко Евгений,Скрибник Евгений,1:3,11,13
1,12,Тарасевич Сергей,Веселов Василий,3:1,2,8
72,115,Лазебник Адам,Хельстром Томас,3:0,15,12
136,125,Кузьмин Игорь,Матвеев Василий,0:3,6,9
124,26,Горбадей Никита,Скрибник Евгений,2:3,5,13
1,72,Тарасевич Сергей,Лазебник Адам,3:0,2,15
107,125,Помыткин Евгений,Матвеев Василий,3:2,1,9
26,1,Скрибник Евгений,Тарасевич Сергей,1:3,13,2
107,1,Помыткин Евгений,Тарасевич Сергей,3:1,1,2
132,137,Михайлов Антон,Горбадей Михаил,0:3,7,10
51,127,Михалицин Вячелав,Мельников Павел,0:3,16,4
25,131,Бондаренко Евгений,Амирханов Эльнур,3:0,11,3
115,12,Хельстром Томас,Веселов Василий,1:3,12,8
72,137,Лазебник Адам,Горбадей Михаил,3:0,15,10
127,124,Мельников Павел,Горбадей Никита,1:3,4,5
136,25,Кузьмин Игорь,Бондаренко Евгений,3:0,6,11
12,78,Веселов Василий,Аккерер Алекс,1:3,8,14
72,124,Лазебник Адам,Горбадей Никита,0:3,15,5
136,78,Кузьмин Игорь,Аккерер Алекс,3:2,6,14
124,125,Горбадей Никита,Матвеев Василий,1:3,5,9
26,136,Скрибник Евгений,Кузьмин Игорь,3:0,13,6
125,26,Матвеев Василий,Скрибник Евгений,3:0,9,13
51,132,Михалицин Вячелав,Михайлов Антон,3:0,16,7
115,131,Хельстром Томас,Амирханов Эльнур,3:1,12,3
51,115,Михалицин Вячелав,Хельстром Томас,3:0,16,12
137,127,Горбадей Михаил,Мельников Павел,3:1,10,4
25,12,Бондаренко Евгений,Веселов Василий,3:0,11,8
137,25,Горбадей Михаил,Бондаренко Евгений,1:3,10,11
127,12,Мельников Павел,Веселов Василий,0:3,4,8
124,136,Горбадей Никита,Кузьмин Игорь,3:0,5,6
72,78,Лазебник Адам,Аккерер Алекс,3:0,15,14
