108,83,Иванов Сергей,Клюев Артем,3:1,1,4
108,135,Иванов Сергей,Бар-Слива Георгий,3:0,1,11
83,135,Клюев Артем,Бар-Слива Георгий,3:0,4,11
108,139,Иванов Сергей,Любов Денис,3:0,1,12
83,139,Клюев Артем,Любов Денис,3:0,4,12
135,139,Бар-Слива Георгий,Любов Денис,0:3,11,12
108,53,Иванов Сергей,Прокофьев Степан,3:0,1,7
83,53,Клюев Артем,Прокофьев Степан,3:0,4,7
135,53,Бар-Слива Георгий,Прокофьев Степан,2:3,11,7
139,53,Любов Денис,Прокофьев Степан,3:1,12,7
125,25,Матвеев Василий,Бондаренко Евгений,3:1,2,6
125,51,Матвеев Василий,Михалицин Вячелав,3:0,2,9
25,51,Бондаренко Евгений,Михалицин Вячелав,3:1,6,9
125,68,Матвеев Василий,Ляпунов Александр,3:0,2,13
25,68,Бондаренко Евгений,Ляпунов Александр,3:0,6,13
51,68,Михалицин Вячелав,Ляпунов Александр,3:0,9,13
1,69,Тарасевич Сергей,Наседкин Яков,3:0,3,5
1,138,Тарасевич Сергей,Ивачев Евгений,3:0,3,10
69,138,Наседкин Яков,Ивачев Евгений,3:0,5,10
1,57,Тарасевич Сергей,Duchnowski Tomasz,1:3,3,8
69,57,Наседкин Яков,Duchnowski Tomasz,3:1,5,8
138,57,Ивачев Евгений,Duchnowski Tomasz,0:3,10,8
25,69,Бондаренко Евгений,Наседкин Яков,3:2,6,5
1,135,Тарасевич Сергей,Бар-Слива Георгий,3:0,3,11
139,68,Любов Денис,Ляпунов Александр,3:0,12,13
57,53,Duchnowski Tomasz,Прокофьев Степан,2:3,8,7
51,138,Михалицин Вячелав,Ивачев Евгений,2:3,9,10
108,25,Иванов Сергей,Бондаренко Евгений,3:0,1,6
1,139,Тарасевич Сергей,Любов Денис,3:0,3,12
125,53,Матвеев Василий,Прокофьев Степан,3:0,2,7
83,138,Клюев Артем,Ивачев Евгений,3:0,4,10
108,1,Иванов Сергей,Тарасевич Сергей,3:0,1,3
125,83,Матвеев Василий,Клюев Артем,3:0,2,4
108,125,Иванов Сергей,Матвеев Василий,3:1,1,2
68,135,Ляпунов Александр,Бар-Слива Георгий,0:3,13,11
69,138,Наседкин Яков,Ивачев Евгений,3:1,5,10
135,53,Бар-Слива Георгий,Прокофьев Степан,1:3,11,7
57,139,Duchnowski Tomasz,Любов Денис,3:0,8,12
51,25,Михалицин Вячелав,Бондаренко Евгений,1:3,9,6
69,53,Наседкин Яков,Прокофьев Степан,3:0,5,7
57,25,Duchnowski Tomasz,Бондаренко Евгений,0:3,8,6
1,69,Тарасевич Сергей,Наседкин Яков,3:1,3,5
83,25,Клюев Артем,Бондаренко Евгений,3:2,4,6
1,83,Тарасевич Сергей,Клюев Артем,3:2,3,4
138,135,Ивачев Евгений,Бар-Слива Георгий,3:0,10,11
139,51,Любов Денис,Михалицин Вячелав,2:3,12,9
138,51,Ивачев Евгений,Михалицин Вячелав,0:3,10,9
69,25,Наседкин Яков,Бондаренко Евгений,3:1,5,6
53,57,Прокофьев Степан,Duchnowski Tomasz,3:1,7,8
