20,31,Киалбиев Гусейнага,Самохин Илья,3:0,27,8
31,96,Самохин Илья,Benito Asier,3:0,8,18
57,93,Duchnowski Tomasz,Котенокова Татьяна,3:0,11,24
95,17,Пименов Дмитрий,Жвания Гела,3:0,1,4
95,55,Пименов Дмитрий,Соколов Федор,3:0,1,15
95,97,Пименов Дмитрий,Юденко Александр,3:0,1,20
95,74,Пименов Дмитрий,Каминский Даниил,3:0,1,25
17,55,Жвания Гела,Соколов Федор,3:0,4,15
97,74,Юденко Александр,Каминский Даниил,3:1,20,25
91,59,Данелия Гиорги,Форас-Драгомирова Юна,3:1,2,12
91,87,Данелия Гиорги,Погарский Владимир,3:0,2,14
91,98,Данелия Гиорги,Ждамиров Алексей,3:0,2,16
91,76,Данелия Гиорги,Каминский Дмитрий,3:0,2,22
59,87,Форас-Драгомирова Юна,Погарский Владимир,3:2,12,14
98,76,Ждамиров Алексей,Каминский Дмитрий,3:1,16,22
88,82,Богатырев Владислав,Чернышков Игорь,3:1,3,6
88,53,Богатырев Владислав,Прокофьев Степан,3:0,3,19
88,99,Богатырев Владислав,Синдяева Варя,3:0,3,23
82,53,Чернышков Игорь,Прокофьев Степан,3:1,6,19
8,83,Фролов Андрей,Клюев Артем,3:1,5,9
8,78,Фролов Андрей,Аккерер Алекс,3:0,5,13
8,24,Фролов Андрей,Бородин Дмитрий,3:0,5,17
83,24,Клюев Артем,Бородин Дмитрий,3:0,9,17
1,12,Тарасевич Сергей,Веселов Василий,3:0,7,10
1,73,Тарасевич Сергей,Бежанов Костя,3:1,7,26
1,11,Тарасевич Сергей,Голь Артемий,3:0,7,21
12,73,Веселов Василий,Бежанов Костя,3:0,10,26
17,59,Жвания Гела,Форас-Драгомирова Юна,3:1,4,12
8,12,Фролов Андрей,Веселов Василий,3:0,5,10
57,82,Duchnowski Tomasz,Чернышков Игорь,1:3,11,6
1,83,Тарасевич Сергей,Клюев Артем,3:0,7,9
31,17,Самохин Илья,Жвания Гела,2:3,8,4
91,8,Данелия Гиорги,Фролов Андрей,3:0,2,5
95,82,Пименов Дмитрий,Чернышков Игорь,3:0,1,6
88,1,Богатырев Владислав,Тарасевич Сергей,3:0,3,7
17,91,Жвания Гела,Данелия Гиорги,0:3,4,2
95,88,Пименов Дмитрий,Богатырев Владислав,3:0,1,3
91,95,Данелия Гиорги,Пименов Дмитрий,1:3,2,1
59,1,Форас-Драгомирова Юна,Тарасевич Сергей,0:3,12,7
12,82,Веселов Василий,Чернышков Игорь,0:3,10,6
57,8,Duchnowski Tomasz,Фролов Андрей,0:3,11,5
83,31,Клюев Артем,Самохин Илья,0:3,9,8
1,82,Тарасевич Сергей,Чернышков Игорь,1:3,7,6
8,31,Фролов Андрей,Самохин Илья,3:0,5,8
17,82,Жвания Гела,Чернышков Игорь,3:0,4,6
88,8,Богатырев Владислав,Фролов Андрей,3:0,3,5
17,88,Жвания Гела,Богатырев Владислав,0:3,4,3
59,12,Форас-Драгомирова Юна,Веселов Василий,0:3,12,10
83,57,Клюев Артем,Duchnowski Tomasz,3:1,9,11
82,8,Чернышков Игорь,Фролов Андрей,1:3,6,5
31,1,Самохин Илья,Тарасевич Сергей,2:3,8,7
12,83,Веселов Василий,Клюев Артем,0:3,10,9
96,55,Benito Asier,Соколов Федор,0:3,18,15
96,74,Benito Asier,Каминский Даниил,3:1,18,25
55,87,Соколов Федор,Погарский Владимир,0:3,15,14
87,53,Погарский Владимир,Прокофьев Степан,2:3,14,19
53,78,Прокофьев Степан,Аккерер Алекс,0:3,19,13
78,93,Аккерер Алекс,Котенокова Татьяна,3:0,13,24
93,97,Котенокова Татьяна,Юденко Александр,1:3,24,20
97,98,Юденко Александр,Ждамиров Алексей,1:3,20,16
98,99,Ждамиров Алексей,Синдяева Варя,3:1,16,23
99,24,Синдяева Варя,Бородин Дмитрий,1:3,23,17
24,11,Бородин Дмитрий,Голь Артемий,3:0,17,21
11,74,Голь Артемий,Каминский Даниил,3:2,21,25
74,76,Каминский Даниил,Каминский Дмитрий,2:3,25,22
11,76,Голь Артемий,Каминский Дмитрий,3:0,21,22
