1,6,Тарасевич Сергей,Полоз Андрей,0:3,5,4
1,10,Тарасевич Сергей,Козин Артем,0:3,5,7
1,55,Тарасевич Сергей,Соколов Федор,3:0,5,10
1,20,Тарасевич Сергей,Гусейнага Киалбиев,0:3,5,1
1,51,Тарасевич Сергей,Михалицин Вячелав,3:0,5,10
10,51,Козин Артем,Михалицин Вячелав,3:0,7,10
10,6,Козин Артем,Полоз Андрей,2:3,7,4
10,55,Козин Артем,Соколов Федор,3:0,7,10
10,20,Козин Артем,Гусейнага Киалбиев,1:3,7,1
55,20,Соколов Федор,Гусейнага Киалбиев,0:3,10,1
55,51,Соколов Федор,Михалицин Вячелав,3:2,10,10
55,6,Соколов Федор,Полоз Андрей,0:3,10,4
20,6,Гусейнага Киалбиев,Полоз Андрей,3:0,1,4
20,51,Гусейнага Киалбиев,Михалицин Вячелав,3:0,1,10
51,6,Михалицин Вячелав,Полоз Андрей,0:3,10,4
53,33,Прокофьев Степан,Накани Иракли,3:2,8,9
53,50,Прокофьев Степан,Шишея Сергей,0:3,8,6
53,40,Прокофьев Степан,Зисман Михаил,0:3,8,2
53,26,Прокофьев Степан,Скрибник Евгений,0:3,8,3
53,42,Прокофьев Степан,Мессарович Никита,3:2,8,11
50,42,Шишея Сергей,Мессарович Никита,3:0,6,11
50,33,Шишея Сергей,Накани Иракли,3:1,6,9
50,40,Шишея Сергей,Зисман Михаил,0:3,6,2
50,26,Шишея Сергей,Скрибник Евгений,0:3,6,3
40,26,Зисман Михаил,Скрибник Евгений,0:3,2,3
40,42,Зисман Михаил,Мессарович Никита,3:0,2,11
40,33,Зисман Михаил,Накани Иракли,3:0,2,9
26,33,Скрибник Евгений,Накани Иракли,3:0,3,9
26,42,Скрибник Евгений,Мессарович Никита,3:0,3,11
42,33,Мессарович Никита,Накани Иракли,0:3,11,9
20,53,Гусейнага Киалбиев,Прокофьев Степан,3:0,1,8
6,50,Полоз Андрей,Шишея Сергей,3:1,4,6
10,40,Козин Артем,Зисман Михаил,0:3,7,2
1,26,Тарасевич Сергей,Скрибник Евгений,2:3,5,3
20,6,Гусейнага Киалбиев,Полоз Андрей,3:0,1,4
40,26,Зисман Михаил,Скрибник Евгений,3:2,2,3
20,40,Гусейнага Киалбиев,Зисман Михаил,3:0,1,2
