1,27,Тарасевич Сергей,Киселёв Егор,3:0,4,6
1,33,Тарасевич Сергей,Накани Иракли,3:1,4,7
1,55,Тарасевич Сергей,Соколов Федор,3:0,4,9
1,41,Тарасевич Сергей,И Никита,3:0,4,10
1,49,Тарасевич Сергей,Марфенко Сергей,1:3,4,2
1,10,Тарасевич Сергей,Козин Артем,1:3,4,3
1,28,Тарасевич Сергей,Мартынян Иван,3:0,4,8
1,51,Тарасевич Сергей,Михалицин Вячелав,3:1,4,5
1,44,Тарасевич Сергей,Степанов Олег,0:3,4,1
33,44,Накани Иракли,Степанов Олег,0:3,7,1
33,27,Накани Иракли,Киселёв Егор,2:3,7,6
33,55,Накани Иракли,Соколов Федор,3:0,7,9
33,41,Накани Иракли,И Никита,3:0,7,10
33,49,Накани Иракли,Марфенко Сергей,0:3,7,2
33,10,Накани Иракли,Козин Артем,0:3,7,3
33,28,Накани Иракли,Мартынян Иван,3:0,7,8
33,51,Накани Иракли,Михалицин Вячелав,1:3,7,5
55,51,Соколов Федор,Михалицин Вячелав,2:3,9,5
55,44,Соколов Федор,Степанов Олег,0:3,9,1
55,27,Соколов Федор,Киселёв Егор,0:3,9,6
55,41,Соколов Федор,И Никита,3:1,9,10
55,49,Соколов Федор,Марфенко Сергей,0:3,9,2
55,10,Соколов Федор,Козин Артем,0:3,9,3
55,28,Соколов Федор,Мартынян Иван,1:3,9,8
41,28,И Никита,Мартынян Иван,0:3,10,8
41,51,И Никита,Михалицин Вячелав,0:3,10,5
41,44,И Никита,Степанов Олег,0:3,10,1
41,27,И Никита,Киселёв Егор,2:3,10,6
41,49,И Никита,Марфенко Сергей,0:3,10,2
41,10,И Никита,Козин Артем,0:3,10,3
49,10,Марфенко Сергей,Козин Артем,3:1,2,3
49,28,Марфенко Сергей,Мартынян Иван,3:1,2,8
49,51,Марфенко Сергей,Михалицин Вячелав,3:2,2,5
49,44,Марфенко Сергей,Степанов Олег,0:3,2,1
49,27,Марфенко Сергей,Киселёв Егор,3:0,2,6
10,27,Козин Артем,Киселёв Егор,3:0,3,6
10,28,Козин Артем,Мартынян Иван,3:0,3,8
10,51,Козин Артем,Михалицин Вячелав,3:1,3,5
10,44,Козин Артем,Степанов Олег,0:3,3,1
28,27,Мартынян Иван,Киселёв Егор,2:3,8,6
28,51,Мартынян Иван,Михалицин Вячелав,0:3,8,5
28,44,Мартынян Иван,Степанов Олег,0:3,8,1
51,27,Михалицин Вячелав,Киселёв Егор,3:1,5,6
51,44,Михалицин Вячелав,Степанов Олег,0:3,5,1
44,27,Степанов Олег,Киселёв Егор,3:0,1,6
