40,100,Зисман Михаил,Зуев Вадим,3:1,1,2
40,59,Зисман Михаил,Форас-Драгомирова Юна,3:1,1,22
100,59,Зуев Вадим,Форас-Драгомирова Юна,3:0,2,22
6,93,Полоз Андрей,Котенокова Татьяна,3:0,3,21
6,83,Полоз Андрей,Клюев Артем,3:1,3,4
93,83,Котенокова Татьяна,Клюев Артем,0:3,21,4
17,101,Жвания Гела,Большакова Мелиса,3:0,6,16
17,57,Жвания Гела,Duchnowski Tomasz,3:0,6,12
101,57,Большакова Мелиса,Duchnowski Tomasz,1:3,16,12
1,67,Тарасевич Сергей,Толматов Артем,3:2,5,8
1,11,Тарасевич Сергей,Голь Артемий,3:0,5,17
67,11,Толматов Артем,Голь Артемий,3:0,8,17
74,81,Каминский Даниил,Скотенков Роман,0:3,19,10
74,66,Каминский Даниил,Синявин Андрей,3:1,19,18
81,66,Скотенков Роман,Синявин Андрей,3:0,10,18
25,12,Бондаренко Евгений,Веселов Василий,3:0,7,11
25,24,Бондаренко Евгений,Бородин Дмитрий,3:0,7,13
12,24,Веселов Василий,Бородин Дмитрий,3:2,11,13
99,76,Синдяева Варя,Каминский Дмитрий,0:3,20,15
97,31,Юденко Александр,Самохин Илья,1:3,14,9
67,101,Толматов Артем,Большакова Мелиса,3:0,8,16
83,59,Клюев Артем,Форас-Драгомирова Юна,3:2,4,22
12,66,Веселов Василий,Синявин Андрей,3:0,11,18
100,93,Зуев Вадим,Котенокова Татьяна,3:0,2,21
74,24,Каминский Даниил,Бородин Дмитрий,1:3,19,13
57,11,Duchnowski Tomasz,Голь Артемий,3:0,12,17
40,67,Зисман Михаил,Толматов Артем,3:0,1,8
81,97,Скотенков Роман,Юденко Александр,3:0,10,14
17,83,Жвания Гела,Клюев Артем,2:3,6,4
76,12,Каминский Дмитрий,Веселов Василий,0:3,15,11
1,100,Тарасевич Сергей,Зуев Вадим,0:3,5,2
31,24,Самохин Илья,Бородин Дмитрий,3:0,9,13
6,57,Полоз Андрей,Duchnowski Tomasz,3:0,3,12
25,99,Бондаренко Евгений,Синдяева Варя,3:0,7,20
40,81,Зисман Михаил,Скотенков Роман,3:0,1,10
83,12,Клюев Артем,Веселов Василий,3:1,4,11
100,31,Зуев Вадим,Самохин Илья,3:0,2,9
6,25,Полоз Андрей,Бондаренко Евгений,3:0,3,7
40,83,Зисман Михаил,Клюев Артем,3:0,1,4
100,6,Зуев Вадим,Полоз Андрей,3:1,2,3
40,100,Зисман Михаил,Зуев Вадим,3:1,1,2
101,99,Большакова Мелиса,Синдяева Варя,3:0,16,20
66,1,Синявин Андрей,Тарасевич Сергей,0:3,18,5
93,76,Котенокова Татьяна,Каминский Дмитрий,0:3,21,15
74,17,Каминский Даниил,Жвания Гела,0:3,19,6
11,97,Голь Артемий,Юденко Александр,0:3,17,14
57,101,Duchnowski Tomasz,Большакова Мелиса,3:1,12,16
24,1,Бородин Дмитрий,Тарасевич Сергей,0:3,13,5
76,17,Каминский Дмитрий,Жвания Гела,0:3,15,6
67,97,Толматов Артем,Юденко Александр,3:0,8,14
25,57,Бондаренко Евгений,Duchnowski Tomasz,3:1,7,12
31,1,Самохин Илья,Тарасевич Сергей,1:3,9,5
12,17,Веселов Василий,Жвания Гела,0:3,11,6
81,67,Скотенков Роман,Толматов Артем,2:3,10,8
1,25,Тарасевич Сергей,Бондаренко Евгений,3:0,5,7
67,17,Толматов Артем,Жвания Гела,1:3,8,6
83,1,Клюев Артем,Тарасевич Сергей,3:2,4,5
6,17,Полоз Андрей,Жвания Гела,3:1,3,6
6,83,Полоз Андрей,Клюев Артем,3:0,3,4
24,101,Бородин Дмитрий,Большакова Мелиса,3:2,13,16
97,76,Юденко Александр,Каминский Дмитрий,3:2,14,15
97,24,Юденко Александр,Бородин Дмитрий,0:3,14,13
76,101,Каминский Дмитрий,Большакова Мелиса,3:2,15,16
31,57,Самохин Илья,Duchnowski Tomasz,3:2,9,12
81,12,Скотенков Роман,Веселов Василий,3:2,10,11
17,1,Жвания Гела,Тарасевич Сергей,1:3,6,5
81,31,Скотенков Роман,Самохин Илья,2:3,10,9
12,57,Веселов Василий,Duchnowski Tomasz,3:0,11,12
93,74,Котенокова Татьяна,Каминский Даниил,0:3,21,19
66,99,Синявин Андрей,Синдяева Варя,3:0,18,20
11,74,Голь Артемий,Каминский Даниил,3:2,17,19
11,66,Голь Артемий,Синявин Андрей,3:0,17,18
74,99,Каминский Даниил,Синдяева Варя,3:0,19,20
