107,92,Помыткин Евгений,Гегешидзе Роман,3:0,6,4
107,120,Помыткин Евгений,Рахим Сабит,3:0,6,15
92,120,Гегешидзе Роман,Рахим Сабит,3:0,4,15
107,11,Помыткин Евгений,Голь Артемий,3:0,6,13
92,11,Гегешидзе Роман,Голь Артемий,3:0,4,13
120,11,Рахим Сабит,Голь Артемий,1:3,15,13
100,83,Зуев Вадим,Клюев Артем,3:0,2,7
100,119,Зуев Вадим,Еремян Арсен,3:0,2,16
83,119,Клюев Артем,Еремян Арсен,3:0,7,16
100,121,Зуев Вадим,Любинец Александр,3:2,2,9
83,121,Клюев Артем,Любинец Александр,3:2,7,9
119,121,Еремян Арсен,Любинец Александр,0:3,16,9
6,81,Полоз Андрей,Скотенков Роман,3:1,1,8
6,87,Полоз Андрей,Погарский Владимир,3:0,1,10
81,87,Скотенков Роман,Погарский Владимир,3:1,8,10
6,115,Полоз Андрей,Хельстром Томас,3:0,1,14
81,115,Скотенков Роман,Хельстром Томас,3:1,8,14
87,115,Погарский Владимир,Хельстром Томас,3:0,10,14
1,104,Тарасевич Сергей,Белова Наталья,3:0,3,5
1,57,Тарасевич Сергей,Duchnowski Tomasz,3:0,3,11
104,57,Белова Наталья,Duchnowski Tomasz,3:0,5,11
1,112,Тарасевич Сергей,Вершинин Александр,3:0,3,12
104,112,Белова Наталья,Вершинин Александр,3:2,5,12
57,112,Duchnowski Tomasz,Вершинин Александр,3:0,11,12
107,119,Помыткин Евгений,Еремян Арсен,3:0,6,16
104,87,Белова Наталья,Погарский Владимир,3:0,5,10
83,11,Клюев Артем,Голь Артемий,3:1,7,13
6,112,Полоз Андрей,Вершинин Александр,3:0,1,12
92,121,Гегешидзе Роман,Любинец Александр,3:0,4,9
1,115,Тарасевич Сергей,Хельстром Томас,3:0,3,14
100,120,Зуев Вадим,Рахим Сабит,3:0,2,15
81,57,Скотенков Роман,Duchnowski Tomasz,3:1,8,11
107,104,Помыткин Евгений,Белова Наталья,3:1,6,5
83,6,Клюев Артем,Полоз Андрей,1:3,7,1
92,1,Гегешидзе Роман,Тарасевич Сергей,0:3,4,3
100,81,Зуев Вадим,Скотенков Роман,3:0,2,8
107,6,Помыткин Евгений,Полоз Андрей,2:3,6,1
1,100,Тарасевич Сергей,Зуев Вадим,2:3,3,2
6,100,Полоз Андрей,Зуев Вадим,3:0,1,2
87,119,Погарский Владимир,Еремян Арсен,3:2,10,16
112,11,Вершинин Александр,Голь Артемий,3:2,12,13
121,115,Любинец Александр,Хельстром Томас,3:0,9,14
57,120,Duchnowski Tomasz,Рахим Сабит,3:0,11,15
81,87,Скотенков Роман,Погарский Владимир,3:1,8,10
92,112,Гегешидзе Роман,Вершинин Александр,3:0,4,12
83,121,Клюев Артем,Любинец Александр,3:0,7,9
57,104,Duchnowski Tomasz,Белова Наталья,0:3,11,5
92,81,Гегешидзе Роман,Скотенков Роман,3:1,4,8
83,104,Клюев Артем,Белова Наталья,1:3,7,5
1,104,Тарасевич Сергей,Белова Наталья,3:0,3,5
92,1,Гегешидзе Роман,Тарасевич Сергей,1:3,4,3
11,119,Голь Артемий,Еремян Арсен,3:0,13,16
115,120,Хельстром Томас,Рахим Сабит,3:1,14,15
11,115,Голь Артемий,Хельстром Томас,3:1,13,14
119,120,Еремян Арсен,Рахим Сабит,2:3,16,15
112,87,Вершинин Александр,Погарский Владимир,1:3,12,10
121,57,Любинец Александр,Duchnowski Tomasz,3:0,9,11
81,83,Скотенков Роман,Клюев Артем,0:3,8,7
87,121,Погарский Владимир,Любинец Александр,0:3,10,9
112,57,Вершинин Александр,Duchnowski Tomasz,0:3,12,11
