1,33,Тарасевич Сергей,Накани Иракли,3:1,1,3
1,34,Тарасевич Сергей,Ларин Кирилл,3:0,1,6
1,50,Тарасевич Сергей,Шишея Сергей,3:1,1,2
1,27,Тарасевич Сергей,Киселёв Егор,3:0,1,4
1,36,Тарасевич Сергей,Бардеев Максим,3:0,1,5
34,36,Ларин Кирилл,Бардеев Максим,0:3,6,5
34,33,Ларин Кирилл,Накани Иракли,0:3,6,3
34,50,Ларин Кирилл,Шишея Сергей,0:3,6,2
34,27,Ларин Кирилл,Киселёв Егор,0:3,6,4
50,27,Шишея Сергей,Киселёв Егор,3:1,2,4
50,36,Шишея Сергей,Бардеев Максим,3:0,2,5
50,33,Шишея Сергей,Накани Иракли,3:1,2,3
27,33,Киселёв Егор,Накани Иракли,2:3,4,3
27,36,Киселёв Егор,Бардеев Максим,3:2,4,5
36,33,Бардеев Максим,Накани Иракли,0:3,5,3
