107,6,Помыткин Евгений,Полоз Андрей,1:3,3,6
107,150,Помыткин Евгений,Загребельный Тимофей,3:0,3,8
6,150,Полоз Андрей,Загребельный Тимофей,3:2,6,8
107,139,Помыткин Евгений,Любов Денис,3:1,3,11
6,139,Полоз Андрей,Любов Денис,3:0,6,11
150,139,Загребельный Тимофей,Любов Денис,3:2,8,11
124,1,Горбадей Никита,Тарасевич Сергей,3:0,2,4
124,136,Горбадей Никита,Кузьмин Игорь,3:0,2,7
1,136,Тарасевич Сергей,Кузьмин Игорь,3:1,4,7
124,143,Горбадей Никита,Саркисян Вартан,3:0,2,12
1,143,Тарасевич Сергей,Саркисян Вартан,3:1,4,12
136,143,Кузьмин Игорь,Саркисян Вартан,3:1,7,12
125,137,Матвеев Василий,Горбадей Михаил,3:0,1,9
125,151,Матвеев Василий,Нагорная Алина,3:0,1,10
137,151,Горбадей Михаил,Нагорная Алина,3:0,9,10
125,121,Матвеев Василий,Любинец Александр,3:1,1,5
137,121,Горбадей Михаил,Любинец Александр,0:3,9,5
151,121,Нагорная Алина,Любинец Александр,0:3,10,5
1,137,Тарасевич Сергей,Горбадей Михаил,3:0,4,9
125,139,Матвеев Василий,Любов Денис,3:0,1,11
107,143,Помыткин Евгений,Саркисян Вартан,3:0,3,12
136,151,Кузьмин Игорь,Нагорная Алина,3:0,7,10
6,1,Полоз Андрей,Тарасевич Сергей,2:3,6,4
125,150,Матвеев Василий,Загребельный Тимофей,3:0,1,8
124,121,Горбадей Никита,Любинец Александр,3:0,2,5
107,136,Помыткин Евгений,Кузьмин Игорь,3:0,3,7
1,125,Тарасевич Сергей,Матвеев Василий,2:3,4,1
124,107,Горбадей Никита,Помыткин Евгений,3:0,2,3
125,124,Матвеев Василий,Горбадей Никита,3:1,1,2
151,143,Нагорная Алина,Саркисян Вартан,3:0,10,12
137,136,Горбадей Михаил,Кузьмин Игорь,0:3,9,7
139,121,Любов Денис,Любинец Александр,0:3,11,5
151,6,Нагорная Алина,Полоз Андрей,1:3,10,6
136,121,Кузьмин Игорь,Любинец Александр,0:3,7,5
150,6,Загребельный Тимофей,Полоз Андрей,0:3,8,6
121,1,Любинец Александр,Тарасевич Сергей,1:3,5,4
107,6,Помыткин Евгений,Полоз Андрей,3:1,3,6
107,1,Помыткин Евгений,Тарасевич Сергей,3:2,3,4
137,139,Горбадей Михаил,Любов Денис,3:0,9,11
137,151,Горбадей Михаил,Нагорная Алина,3:1,9,10
6,121,Полоз Андрей,Любинец Александр,0:3,6,5
136,150,Кузьмин Игорь,Загребельный Тимофей,3:0,7,8
