86,83,Chkhartishvili Andro,Клюев Артем,3:1,6,11
86,131,Chkhartishvili Andro,Амирханов Эльнур,3:0,6,15
83,131,Клюев Артем,Амирханов Эльнур,3:1,11,15
129,72,Sikharulidze Baby,Лазебник Адам,3:2,9,16
129,132,Sikharulidze Baby,Михайлов Антон,3:0,9,21
72,132,Лазебник Адам,Михайлов Антон,3:0,16,21
108,78,Иванов Сергей,Аккерер Алекс,3:0,1,3
108,133,Иванов Сергей,Пяк Илья,3:0,1,19
78,133,Аккерер Алекс,Пяк Илья,3:0,3,19
88,51,Богатырев Владислав,Михалицин Вячелав,3:0,2,17
88,119,Богатырев Владислав,Еремян Арсен,3:0,2,10
51,119,Михалицин Вячелав,Еремян Арсен,3:0,17,10
100,111,Зуев Вадим,Н Михаил,3:0,4,8
100,115,Зуев Вадим,Хельстром Томас,3:0,4,22
111,115,Н Михаил,Хельстром Томас,3:0,8,22
125,57,Матвеев Василий,Duchnowski Tomasz,3:0,5,13
125,127,Матвеев Василий,Мельников Павел,3:0,5,14
57,127,Duchnowski Tomasz,Мельников Павел,0:3,13,14
31,134,Самохин Илья,Коробков Борис,3:0,12,18
52,130,Филиков Станислав,Ковалёва Дана,3:0,7,20
51,133,Михалицин Вячелав,Пяк Илья,3:0,17,19
72,131,Лазебник Адам,Амирханов Эльнур,3:1,16,15
127,115,Мельников Павел,Хельстром Томас,3:2,14,22
83,132,Клюев Артем,Михайлов Антон,3:0,11,21
111,57,Н Михаил,Duchnowski Tomasz,2:3,8,13
78,119,Аккерер Алекс,Еремян Арсен,3:0,3,10
86,51,Chkhartishvili Andro,Михалицин Вячелав,3:0,6,17
100,130,Зуев Вадим,Ковалёва Дана,3:0,4,20
108,72,Иванов Сергей,Лазебник Адам,3:1,1,16
31,127,Самохин Илья,Мельников Павел,3:2,12,14
88,83,Богатырев Владислав,Клюев Артем,3:0,2,11
52,57,Филиков Станислав,Duchnowski Tomasz,3:0,7,13
129,78,Sikharulidze Baby,Аккерер Алекс,3:2,9,3
125,134,Матвеев Василий,Коробков Борис,3:0,5,18
86,100,Chkhartishvili Andro,Зуев Вадим,3:2,6,4
108,31,Иванов Сергей,Самохин Илья,3:0,1,12
88,52,Богатырев Владислав,Филиков Станислав,3:0,2,7
129,125,Sikharulidze Baby,Матвеев Василий,1:3,9,5
86,108,Chkhartishvili Andro,Иванов Сергей,1:3,6,1
88,125,Богатырев Владислав,Матвеев Василий,3:2,2,5
108,88,Иванов Сергей,Богатырев Владислав,3:1,1,2
133,134,Пяк Илья,Коробков Борис,0:3,19,18
131,57,Амирханов Эльнур,Duchnowski Tomasz,2:3,15,13
115,83,Хельстром Томас,Клюев Артем,0:3,22,11
132,127,Михайлов Антон,Мельников Павел,2:3,21,14
111,72,Н Михаил,Лазебник Адам,3:1,8,16
119,130,Еремян Арсен,Ковалёва Дана,3:0,10,20
134,78,Коробков Борис,Аккерер Алекс,0:3,18,3
83,57,Клюев Артем,Duchnowski Tomasz,3:0,11,13
111,127,Н Михаил,Мельников Павел,3:0,8,14
51,119,Михалицин Вячелав,Еремян Арсен,2:3,17,10
78,129,Аккерер Алекс,Sikharulidze Baby,3:0,3,9
52,83,Филиков Станислав,Клюев Артем,3:0,7,11
119,100,Еремян Арсен,Зуев Вадим,0:3,10,4
78,52,Аккерер Алекс,Филиков Станислав,3:0,3,7
100,111,Зуев Вадим,Н Михаил,3:0,4,8
100,125,Зуев Вадим,Матвеев Василий,3:1,4,5
100,78,Зуев Вадим,Аккерер Алекс,2:3,4,3
134,57,Коробков Борис,Duchnowski Tomasz,0:3,18,13
51,127,Михалицин Вячелав,Мельников Павел,0:3,17,14
127,57,Мельников Павел,Duchnowski Tomasz,0:3,14,13
51,134,Михалицин Вячелав,Коробков Борис,3:0,17,18
129,83,Sikharulidze Baby,Клюев Артем,3:0,9,11
119,129,Еремян Арсен,Sikharulidze Baby,0:3,10,9
111,52,Н Михаил,Филиков Станислав,0:3,8,7
115,131,Хельстром Томас,Амирханов Эльнур,0:3,22,15
72,132,Лазебник Адам,Михайлов Антон,3:0,16,21
133,131,Пяк Илья,Амирханов Эльнур,0:3,19,15
130,72,Ковалёва Дана,Лазебник Адам,0:3,20,16
72,131,Лазебник Адам,Амирханов Эльнур,2:3,16,15
132,115,Михайлов Антон,Хельстром Томас,3:0,21,22
