1,21,Тарасевич Сергей,Киалбиев Гусейнага (левая),2:3,4,5
1,19,Тарасевич Сергей,Алексеев Григорий,3:0,4,11
1,45,Тарасевич Сергей,Федотовский Павел,3:0,4,7
1,46,Тарасевич Сергей,Дзюба Петр,3:0,4,13
21,46,Киалбиев Гусейнага (левая),Дзюба Петр,3:0,5,13
21,19,Киалбиев Гусейнага (левая),Алексеев Григорий,3:0,5,11
21,45,Киалбиев Гусейнага (левая),Федотовский Павел,3:0,5,7
19,45,Алексеев Григорий,Федотовский Павел,1:3,11,7
19,46,Алексеев Григорий,Дзюба Петр,3:2,11,13
45,46,Федотовский Павел,Дзюба Петр,3:0,7,13
60,17,Гриневич Ярослав,Жвания Гела,0:3,10,6
60,12,Гриневич Ярослав,Веселов Василий,0:3,10,9
60,43,Гриневич Ярослав,Алешковский Николай,0:3,10,1
60,48,Гриневич Ярослав,Киреев Сергей,0:3,10,3
17,48,Жвания Гела,Киреев Сергей,2:3,6,3
17,12,Жвания Гела,Веселов Василий,3:0,6,9
17,43,Жвания Гела,Алешковский Николай,0:3,6,1
12,43,Веселов Василий,Алешковский Николай,0:3,9,1
12,48,Веселов Василий,Киреев Сергей,0:3,9,3
43,48,Алешковский Николай,Киреев Сергей,3:0,1,3
27,24,Киселёв Егор,Бородин Дмитрий,3:0,8,14
27,11,Киселёв Егор,Голь Артемий,3:0,8,12
27,8,Киселёв Егор,Фролов Андрей,0:3,8,2
24,11,Бородин Дмитрий,Голь Артемий,2:3,14,12
24,8,Бородин Дмитрий,Фролов Андрей,0:3,14,2
11,8,Голь Артемий,Фролов Андрей,0:3,12,2
21,17,Киалбиев Гусейнага (левая),Жвания Гела,3:0,5,6
43,27,Алешковский Николай,Киселёв Егор,3:0,1,8
45,8,Федотовский Павел,Фролов Андрей,0:3,7,2
1,48,Тарасевич Сергей,Киреев Сергей,2:3,4,3
21,43,Киалбиев Гусейнага (левая),Алешковский Николай,0:3,5,1
48,8,Киреев Сергей,Фролов Андрей,0:3,3,2
43,8,Алешковский Николай,Фролов Андрей,3:1,1,2
17,27,Жвания Гела,Киселёв Егор,3:0,6,8
1,45,Тарасевич Сергей,Федотовский Павел,3:0,4,7
17,48,Жвания Гела,Киреев Сергей,1:3,6,3
1,21,Тарасевич Сергей,Киалбиев Гусейнага (левая),3:0,4,5
1,48,Тарасевич Сергей,Киреев Сергей,2:3,4,3
19,12,Алексеев Григорий,Веселов Василий,0:3,11,9
19,60,Алексеев Григорий,Гриневич Ярослав,0:3,11,10
19,11,Алексеев Григорий,Голь Артемий,3:0,11,12
46,12,Дзюба Петр,Веселов Василий,0:3,13,9
46,60,Дзюба Петр,Гриневич Ярослав,0:3,13,10
46,11,Дзюба Петр,Голь Артемий,2:3,13,12
60,11,Гриневич Ярослав,Голь Артемий,3:1,10,12
12,11,Веселов Василий,Голь Артемий,3:0,9,12
