86,107,Chkhartishvili Andro,Помыткин Евгений,1:3,4,12
86,12,Chkhartishvili Andro,Веселов Василий,3:0,4,20
107,12,Помыткин Евгений,Веселов Василий,3:0,12,20
13,6,Трус Василий,Полоз Андрей,3:0,2,8
13,125,Трус Василий,Матвеев Василий,3:0,2,14
6,125,Полоз Андрей,Матвеев Василий,3:2,8,14
122,100,Салуквадзе Вано,Зуев Вадим,3:1,1,13
122,25,Салуквадзе Вано,Бондаренко Евгений,3:0,1,18
100,25,Зуев Вадим,Бондаренко Евгений,3:0,13,18
108,1,Иванов Сергей,Тарасевич Сергей,3:0,9,15
108,11,Иванов Сергей,Голь Артемий,3:0,9,21
1,11,Тарасевич Сергей,Голь Артемий,3:0,15,21
123,17,Табуашвили Отар,Жвания Гела,3:2,5,16
123,119,Табуашвили Отар,Еремян Арсен,3:0,5,23
17,119,Жвания Гела,Еремян Арсен,3:0,16,23
62,31,Шевкун Константин,Самохин Илья,3:0,7,10
62,115,Шевкун Константин,Хельстром Томас,3:0,7,24
31,115,Самохин Илья,Хельстром Томас,3:0,10,24
124,83,Горбадей Никита,Клюев Артем,1:3,11,19
124,46,Горбадей Никита,Дзюба Петр,3:0,11,22
83,46,Клюев Артем,Дзюба Петр,3:0,19,22
88,67,Богатырев Владислав,Толматов Артем,3:0,6,17
88,126,Богатырев Владислав,Чрикишвили Гурам,1:3,6,3
67,126,Толматов Артем,Чрикишвили Гурам,0:3,17,3
1,25,Тарасевич Сергей,Бондаренко Евгений,3:0,15,18
88,46,Богатырев Владислав,Дзюба Петр,3:0,6,22
6,12,Полоз Андрей,Веселов Василий,3:0,8,20
31,119,Самохин Илья,Еремян Арсен,3:0,10,23
86,125,Chkhartishvili Andro,Матвеев Василий,3:0,4,14
17,115,Жвания Гела,Хельстром Томас,3:0,16,24
100,11,Зуев Вадим,Голь Артемий,3:0,13,21
124,67,Горбадей Никита,Толматов Артем,3:0,11,17
107,1,Помыткин Евгений,Тарасевич Сергей,3:0,12,15
123,88,Табуашвили Отар,Богатырев Владислав,1:3,5,6
122,6,Салуквадзе Вано,Полоз Андрей,3:0,1,8
83,31,Клюев Артем,Самохин Илья,2:3,19,10
108,86,Иванов Сергей,Chkhartishvili Andro,2:3,9,4
126,17,Чрикишвили Гурам,Жвания Гела,3:0,3,16
13,100,Трус Василий,Зуев Вадим,3:0,2,13
62,124,Шевкун Константин,Горбадей Никита,3:0,7,11
107,88,Помыткин Евгений,Богатырев Владислав,2:3,12,6
122,31,Салуквадзе Вано,Самохин Илья,3:0,1,10
86,126,Chkhartishvili Andro,Чрикишвили Гурам,1:3,4,3
13,62,Трус Василий,Шевкун Константин,3:1,2,7
88,122,Богатырев Владислав,Салуквадзе Вано,1:3,6,1
126,13,Чрикишвили Гурам,Трус Василий,0:3,3,2
122,13,Салуквадзе Вано,Трус Василий,3:1,1,2
25,124,Бондаренко Евгений,Горбадей Никита,1:3,18,11
46,100,Дзюба Петр,Зуев Вадим,0:3,22,13
12,17,Веселов Василий,Жвания Гела,0:3,20,16
119,108,Еремян Арсен,Иванов Сергей,0:3,23,9
125,83,Матвеев Василий,Клюев Артем,3:2,14,19
115,6,Хельстром Томас,Полоз Андрей,0:3,24,8
11,123,Голь Артемий,Табуашвили Отар,0:3,21,5
67,1,Толматов Артем,Тарасевич Сергей,0:3,17,15
124,100,Горбадей Никита,Зуев Вадим,3:1,11,13
17,108,Жвания Гела,Иванов Сергей,0:3,16,9
125,6,Матвеев Василий,Полоз Андрей,2:3,14,8
123,1,Табуашвили Отар,Тарасевич Сергей,3:0,5,15
62,124,Шевкун Константин,Горбадей Никита,3:2,7,11
86,108,Chkhartishvili Andro,Иванов Сергей,3:2,4,9
31,6,Самохин Илья,Полоз Андрей,0:3,10,8
123,107,Табуашвили Отар,Помыткин Евгений,3:0,5,12
62,86,Шевкун Константин,Chkhartishvili Andro,2:3,7,4
123,6,Табуашвили Отар,Полоз Андрей,3:0,5,8
126,123,Чрикишвили Гурам,Табуашвили Отар,3:2,3,5
86,126,Chkhartishvili Andro,Чрикишвили Гурам,0:3,4,3
17,100,Жвания Гела,Зуев Вадим,1:3,16,13
125,1,Матвеев Василий,Тарасевич Сергей,3:0,14,15
100,125,Зуев Вадим,Матвеев Василий,3:0,13,14
124,108,Горбадей Никита,Иванов Сергей,1:3,11,9
62,6,Шевкун Константин,Полоз Андрей,3:0,7,8
108,31,Иванов Сергей,Самохин Илья,3:0,9,10
25,46,Бондаренко Евгений,Дзюба Петр,3:0,18,22
12,119,Веселов Василий,Еремян Арсен,3:1,20,23
115,83,Хельстром Томас,Клюев Артем,0:3,24,19
11,67,Голь Артемий,Толматов Артем,0:3,21,17
25,12,Бондаренко Евгений,Веселов Василий,3:0,18,20
83,67,Клюев Артем,Толматов Артем,1:3,19,17
25,67,Бондаренко Евгений,Толматов Артем,1:3,18,17
12,83,Веселов Василий,Клюев Артем,0:3,20,19
119,46,Еремян Арсен,Дзюба Петр,2:3,23,22
115,11,Хельстром Томас,Голь Артемий,1:3,24,21
11,46,Голь Артемий,Дзюба Петр,3:1,21,22
115,119,Хельстром Томас,Еремян Арсен,0:3,24,23
